"","playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"13334","curtijo01",1978,1,"SFN","NL",46,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"13335","benzjo01",1916,1,"CHA","AL",28,46,3,3,1,0,0,2,0,NA,2,19,NA,0,2,NA,NA
"13336","lindavi01",1906,1,"BSN","NL",39,106,9,14,2,1,0,3,1,NA,9,NA,NA,0,3,NA,NA
"13337","smithel02",1922,1,"BOS","AL",73,231,43,66,13,6,6,32,0,3,25,21,NA,1,6,NA,NA
"13338","hallabi01",1926,1,"SLN","NL",19,16,0,4,1,0,0,0,0,NA,0,7,NA,0,0,NA,NA
"13339","jacksjo01",1914,1,"CLE","AL",122,453,61,153,22,13,3,53,22,15,41,34,NA,5,13,NA,NA
"13340","whitele01",1984,1,"MIN","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13341","nahorbi01",1979,1,"CHA","AL",65,179,20,46,10,0,6,29,0,1,18,23,1,0,0,2,5
"13342","bogarti01",1993,1,"NYN","NL",78,205,19,50,13,0,3,25,0,1,14,29,2,3,1,1,2
"13343","cotteho01",1924,1,"CHN","NL",98,310,39,81,16,4,4,33,3,5,36,31,NA,0,7,NA,NA
"13344","halpiji01",1882,1,"WOR","NL",2,8,0,0,0,0,0,0,NA,NA,0,2,NA,NA,NA,NA,NA
"13345","welchjo01",1933,1,"BOS","AL",47,37,4,6,1,0,0,1,0,0,1,5,NA,0,2,NA,NA
"13346","carmado01",1990,1,"PHI","NL",59,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
"13347","murrare01",1912,1,"NY1","NL",143,549,83,152,26,20,3,92,38,NA,27,45,NA,8,19,NA,NA
"13348","stearbi01",1873,1,"WS5","NA",32,133,22,24,0,0,0,8,0,0,4,9,NA,NA,NA,NA,NA
"13349","tylerle01",1917,1,"BSN","NL",61,134,8,31,4,0,0,11,0,NA,17,19,NA,0,7,NA,NA
"13350","woodwi01",1969,1,"CHA","AL",76,15,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0
"13351","millebo04",1965,1,"LAN","NL",61,16,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0
"13352","schuri01",1987,1,"PHI","NL",92,196,24,46,6,3,7,23,0,2,20,36,1,2,0,1,1
"13353","hyzduad01",2004,1,"BOS","AL",17,10,3,3,2,0,1,2,0,0,1,2,0,0,0,0,0
"13354","blowemi01",1999,1,"SEA","AL",19,46,2,11,1,0,2,7,0,0,4,12,0,0,0,0,2
"13355","mejiaje01",2012,1,"NYN","NL",5,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0
"13356","reinewa01",1915,1,"BLF","FL",3,8,0,1,0,0,0,0,0,NA,0,0,NA,1,0,NA,NA
"13357","benitar01",2004,1,"FLO","NL",64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13358","amaroru02",1994,1,"CLE","AL",26,23,5,5,1,0,2,5,2,1,2,3,0,0,0,0,0
"13359","danfoda01",1918,1,"CHA","AL",39,42,3,6,0,0,0,0,0,NA,2,11,NA,1,2,NA,NA
"13360","wilsoji02",1956,1,"BAL","AL",7,15,3,4,1,0,0,1,0,0,4,3,0,0,0,0,1
"13361","giustda01",1966,1,"HOU","NL",41,74,5,17,6,0,0,9,0,0,3,24,0,0,6,0,0
"13362","mayele01",1970,1,"WS2","AL",96,255,28,67,12,1,7,30,4,2,21,32,1,1,0,0,3
"13363","davalvi01",1977,1,"LAN","NL",24,48,3,15,2,0,0,4,0,0,0,6,0,0,0,0,0
"13364","garcino01",2002,1,"BOS","AL",156,635,101,197,56,5,24,120,5,2,41,63,4,6,0,11,17
"13365","snydeco02",1989,1,"CLE","AL",132,489,49,105,17,0,18,59,6,5,23,134,1,2,0,4,11
"13366","leeca01",2008,1,"HOU","NL",115,436,61,137,27,0,28,100,4,1,37,49,7,3,0,5,8
"13367","jordati01",1910,1,"BRO","NL",5,5,1,1,0,0,1,3,0,NA,0,2,NA,0,0,NA,NA
"13368","simmoal01",1944,1,"PHA","AL",4,6,1,3,0,0,0,2,0,0,0,0,NA,0,0,NA,1
"13369","bournmi01",2015,2,"ATL","NL",46,136,10,30,3,1,0,11,4,2,17,31,0,0,1,2,3
"13370","mccabbi01",1920,1,"CHN","NL",3,2,1,1,0,0,0,0,0,0,0,0,NA,0,0,NA,NA
"13371","cotahu01",2004,1,"PIT","NL",36,66,10,15,1,1,5,8,0,0,3,20,1,1,0,0,1
"13372","romoen01",1981,1,"PIT","NL",33,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
"13373","schulwe02",1932,1,"BSN","NL",119,404,47,105,22,5,11,57,5,NA,27,61,NA,5,3,NA,NA
"13374","winfida01",1979,1,"SDN","NL",159,597,97,184,27,10,34,118,15,9,85,71,24,2,0,2,9
"13375","campbar01",1928,1,"NYA","AL",13,4,0,1,0,0,0,1,0,0,0,1,NA,0,2,NA,NA
"13376","llenawi01",1968,1,"CAL","AL",16,39,5,5,1,0,0,1,0,0,2,5,0,1,0,0,1
"13377","troncra01",2010,1,"LAN","NL",52,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"13378","heanean01",2014,1,"MIA","NL",7,8,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
"13379","mcmilno01",1928,1,"CHN","NL",49,123,11,27,2,2,1,12,0,NA,13,19,NA,1,6,NA,NA
"13380","cabelen01",1980,1,"HOU","NL",152,604,69,167,23,8,2,55,21,13,26,84,6,1,1,5,13
"13381","butteto01",1962,1,"PIT","NL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13382","kantler01",1915,1,"PIT","NL",29,52,2,15,0,0,0,5,0,NA,1,12,NA,0,1,NA,NA
"13383","hayesch01",1997,1,"NYA","AL",100,353,39,91,16,0,11,53,3,2,40,66,2,1,0,4,13
"13384","meadole01",1916,1,"SLN","NL",51,95,3,15,3,2,0,4,0,NA,0,32,NA,0,3,NA,NA
"13385","marcush01",2007,1,"TOR","AL",38,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"13386","danniha01",1942,1,"NY1","NL",119,408,45,114,20,3,1,34,3,NA,34,29,NA,0,3,NA,15
"13387","fossuca01",2005,1,"TBA","AL",36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13388","mcmulke01",1974,1,"LAN","NL",44,60,5,15,1,0,3,12,0,0,2,12,0,0,1,0,1
"13389","hudsoti01",2011,1,"ATL","NL",33,69,4,8,1,0,1,4,0,0,4,20,0,0,7,0,1
"13390","addybo01",1873,2,"BS1","NA",31,152,37,54,5,2,1,36,2,3,1,0,NA,NA,NA,NA,NA
"13391","appleed01",1916,1,"BRO","NL",14,12,1,2,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"13392","thompaa01",2015,1,"MIN","AL",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13393","benoijo01",2007,1,"TEX","AL",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13394","beckeri01",2000,1,"OAK","AL",23,47,11,11,2,0,1,5,1,0,11,17,0,1,0,0,1
"13395","fishera01",1912,1,"NYA","AL",17,31,0,2,0,0,0,1,0,NA,0,NA,NA,0,3,NA,NA
"13396","bakerje03",2010,1,"CHN","NL",79,206,29,56,13,2,4,21,1,0,16,50,0,1,0,1,6
"13397","cansejo01",2000,2,"NYA","AL",37,111,16,27,3,0,6,19,0,0,23,37,1,0,0,3,2
"13398","greggto01",1991,1,"ATL","NL",72,107,13,20,8,1,1,4,2,2,12,24,2,1,0,0,1
"13399","andruel01",2010,1,"TEX","AL",148,588,88,156,15,3,0,35,32,15,64,96,0,5,17,0,6
"13400","alvorbi01",1893,1,"CL4","NL",3,12,2,2,0,0,0,2,0,NA,0,1,NA,0,NA,NA,NA
"13401","stoneli01",1922,1,"DET","AL",17,20,0,2,1,0,0,3,0,0,2,4,NA,0,1,NA,NA
"13402","aguilje01",2015,1,"CLE","AL",7,19,0,6,1,0,0,2,0,0,0,7,0,1,0,0,0
"13403","morriji02",2000,1,"TBA","AL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13404","clarkje01",1992,1,"SDN","NL",146,496,45,120,22,6,12,58,3,0,22,97,3,4,1,3,7
"13405","reverbe01",2012,1,"MIN","AL",124,511,70,150,13,6,0,32,40,9,29,54,0,3,6,4,8
"13406","beaveed01",1872,1,"BR2","NA",10,43,6,9,2,0,0,2,0,0,1,0,NA,NA,NA,NA,NA
"13407","ledeeri01",2005,1,"LAN","NL",102,237,31,66,16,1,7,39,0,0,20,55,1,3,0,6,5
"13408","hurleer01",2008,1,"TEX","AL",5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"13409","polonlu01",1989,1,"OAK","AL",59,206,31,59,6,4,1,17,13,4,9,15,0,0,2,1,5
"13410","martiti01",1976,1,"NYA","AL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13411","ruhleve01",1985,1,"CLE","AL",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13412","burnsdi01",1883,1,"DTN","NL",37,140,11,26,7,1,0,5,NA,NA,2,22,NA,NA,NA,NA,NA
"13413","davisch02",2013,1,"BAL","AL",160,584,103,167,42,1,53,138,4,1,72,199,12,10,0,7,4
"13414","houttar01",1953,1,"DET","AL",16,19,4,3,1,0,1,2,0,0,0,2,NA,0,2,NA,1
"13415","hernajo01",1999,1,"CHN","NL",99,342,57,93,12,2,15,43,7,2,40,101,3,5,1,0,5
"13416","worreti01",1998,3,"OAK","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13417","reedje02",1991,1,"CIN","NL",91,270,20,72,15,2,3,31,0,1,23,38,3,1,1,5,6
"13418","katama01",2007,1,"TEX","AL",31,70,12,13,2,0,2,6,1,0,5,18,0,1,1,0,0
"13419","forstte01",1983,1,"ATL","NL",56,8,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0
"13420","perkigl01",2011,1,"MIN","AL",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13421","ruthba01",1920,1,"NYA","AL",142,457,158,172,36,9,54,137,14,14,150,80,NA,3,5,NA,NA
"13422","tayloja01",1899,1,"CIN","NL",24,68,3,17,2,0,0,7,0,NA,0,NA,NA,0,3,NA,NA
"13423","newsosk01",1947,1,"PHI","NL",95,310,36,71,8,2,2,22,4,NA,24,24,NA,0,2,NA,5
"13424","castrst01",2010,1,"CHN","NL",125,463,53,139,31,5,3,41,10,8,29,71,7,6,4,4,14
"13425","phillbi01",1886,1,"BR3","AA",141,585,68,160,26,15,0,72,13,NA,33,NA,NA,1,NA,NA,NA
"13426","littldi01",1957,1,"CHN","NL",48,11,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0
"13427","halasge01",1919,1,"NYA","AL",12,22,0,2,0,0,0,0,0,NA,0,8,NA,0,0,NA,NA
"13428","nicolhu01",1886,1,"SL4","AA",67,253,44,52,6,3,0,19,38,NA,26,NA,NA,0,NA,NA,NA
"13429","malonle01",1917,1,"BRO","NL",1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"13430","danksjo02",2013,1,"CHA","AL",79,160,15,37,7,0,5,12,7,2,18,57,0,1,0,0,5
"13431","krausha01",1912,2,"CLE","AL",2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"13432","mcgehca01",2008,1,"CHN","NL",9,24,1,4,1,0,0,5,0,0,0,8,0,0,0,1,1
"13433","johnssi01",1928,1,"CIN","NL",3,4,1,1,0,0,0,0,0,NA,0,2,NA,0,0,NA,NA
"13434","lindjo01",1987,1,"PIT","NL",35,143,21,46,8,4,0,11,2,1,8,12,1,0,6,0,5
"13435","westlwa01",1953,1,"CLE","AL",82,218,42,72,7,1,9,46,2,0,35,29,NA,2,4,NA,6
"13436","anderma01",1998,1,"DET","AL",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13437","gowdyha01",1921,1,"BSN","NL",64,164,17,49,7,2,2,17,2,0,16,11,NA,2,6,NA,NA
"13438","mapescl01",1951,2,"SLA","AL",56,201,32,55,7,2,7,30,0,1,26,33,NA,1,1,NA,6
"13439","haltesh01",2003,1,"DET","AL",114,360,33,78,5,2,12,30,2,3,27,77,0,0,3,3,11
"13440","omallsh01",2015,1,"SEA","AL",24,42,10,11,1,0,1,7,3,0,12,14,0,0,2,1,0
"13441","nelsoje01",1992,1,"SEA","AL",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13442","hendrha01",1932,1,"SLN","NL",28,72,8,18,2,0,1,5,0,NA,5,9,NA,0,0,NA,NA
"13443","bourgja01",2012,1,"KCA","AL",30,62,10,16,2,1,0,5,5,4,4,4,0,0,0,0,1
"13444","hunteto02",2012,1,"BAL","AL",33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13445","bushjo01",1917,1,"PHA","AL",37,80,9,16,2,1,0,4,0,NA,5,12,NA,0,0,NA,NA
"13446","piercan01",1881,1,"CHN","NL",2,8,1,2,0,0,0,0,NA,NA,0,1,NA,NA,NA,NA,NA
"13447","parkeri01",1993,1,"HOU","NL",45,45,11,15,3,0,0,4,1,2,3,8,0,0,1,0,2
"13448","scarbra01",1952,2,"NYA","AL",9,14,1,5,1,0,0,0,0,0,0,0,NA,0,0,NA,0
"13449","stephea01",1978,1,"BAL","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13450","cordefr01",2004,1,"TEX","AL",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13451","walkeja01",2007,1,"BAL","AL",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13452","rhielbi01",1932,1,"DET","AL",85,250,30,70,13,3,3,38,2,0,17,23,NA,1,2,NA,NA
"13453","milleot01",1912,1,"BRO","NL",98,316,35,88,18,1,1,31,11,NA,18,50,NA,4,7,NA,NA
"13454","suttodo01",1981,1,"HOU","NL",23,51,1,7,0,0,0,3,0,0,5,12,0,1,5,0,2
"13455","pettibo01",1887,1,"CHN","NL",32,138,29,36,3,3,2,12,16,NA,8,15,NA,0,NA,NA,NA
"13456","putzjj01",2004,1,"SEA","AL",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13457","fairlro01",1970,1,"MON","NL",119,385,54,111,19,0,15,61,10,2,72,64,9,4,6,4,9
"13458","bridwal01",1907,1,"BSN","NL",140,509,49,111,8,2,0,26,17,NA,61,NA,NA,6,10,NA,NA
"13459","staffjo01",1893,1,"CL4","NL",2,4,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA
"13460","bautijo02",2004,2,"TBA","AL",12,12,1,2,0,0,0,1,0,1,3,7,0,0,0,0,0
"13461","saltaja01",2010,1,"TEX","AL",2,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"13462","maddoga01",1972,1,"SFN","NL",125,458,62,122,26,7,12,58,13,6,14,97,3,4,4,2,5
"13463","eppsha01",1940,1,"SLN","NL",11,15,6,3,0,0,0,1,0,NA,0,3,NA,0,0,NA,0
"13464","mooreji02",1930,2,"PHA","AL",15,50,10,19,3,0,2,12,1,1,2,4,NA,0,0,NA,NA
"13465","rigneto01",1926,1,"BOS","AL",148,525,71,142,32,6,4,53,6,8,108,31,NA,0,26,NA,NA
"13466","carrch02",1996,1,"ML4","AL",27,106,18,29,6,1,1,11,5,4,6,21,0,0,0,1,1
"13467","kinerra01",1947,1,"PIT","NL",152,565,118,177,23,4,51,127,1,NA,98,81,NA,2,1,NA,12
"13468","beimejo01",2007,1,"LAN","NL",83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13469","belchti01",1991,1,"LAN","NL",33,67,3,8,2,0,0,3,0,0,0,26,0,0,7,0,1
"13470","gaffbr01",1983,1,"NYN","NL",4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13471","prietar01",2000,1,"OAK","AL",8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13472","plesada01",1994,1,"CHN","NL",54,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
"13473","skowrbi01",1960,1,"NYA","AL",146,538,63,166,34,3,26,91,2,3,38,95,2,2,0,6,17
"13474","munsoer01",2003,1,"DET","AL",99,313,28,75,9,0,18,50,3,0,35,61,1,1,1,7,4
"13475","kingra01",2006,1,"COL","NL",67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13476","lappja01",1914,1,"PHA","AL",69,199,22,46,7,2,0,19,1,4,31,14,NA,1,10,NA,NA
"13477","hardiji01",1971,1,"BAL","AL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13478","bakerdu01",1973,1,"ATL","NL",159,604,101,174,29,4,21,99,24,3,67,72,8,5,1,9,14
"13479","killeha01",1966,1,"MIN","AL",162,569,89,160,27,1,39,110,0,2,103,98,18,2,0,3,12
"13480","otted01",1981,1,"CAL","AL",75,258,20,56,8,1,2,22,2,1,17,42,1,1,4,2,7
"13481","powerdo01",1909,1,"PHA","AL",1,4,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA
"13482","irwinar01",1887,1,"PHI","NL",100,374,65,95,14,8,2,56,19,NA,48,26,NA,3,NA,NA,NA
"13483","mcnalda01",1962,1,"BAL","AL",1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13484","gardnla01",1911,1,"BOS","AL",138,492,80,140,17,8,4,44,27,NA,64,NA,NA,5,32,NA,NA
"13485","bahnsst01",1975,2,"OAK","AL",21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13486","guthrma01",1993,1,"MIN","AL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13487","koehlto01",2012,1,"MIA","NL",8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13488","mcbrima02",2015,1,"COL","NL",20,42,5,7,0,0,0,0,0,0,0,4,0,1,0,0,0
"13489","agbaybe01",2002,2,"BOS","AL",13,37,5,11,1,0,0,8,0,0,6,5,1,0,0,0,1
"13490","brownto01",1883,1,"CL5","AA",97,420,69,115,12,7,5,32,0,NA,20,NA,NA,NA,NA,NA,NA
"13491","reamebr01",2006,1,"PIT","NL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13492","duesha01",1980,1,"MON","NL",6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13493","hadlebu01",1927,1,"WS1","AL",30,70,8,19,3,0,0,10,0,0,2,11,NA,0,2,NA,NA
"13494","quinnja01",1911,1,"NYA","AL",40,61,4,10,2,0,1,5,1,NA,5,NA,NA,0,2,NA,NA
"13495","lombast02",2014,1,"BAL","AL",20,73,6,21,1,1,0,2,1,0,0,14,0,1,0,0,1
"13496","shayda01",1905,1,"SLN","NL",78,281,30,67,12,1,0,28,11,NA,35,NA,NA,4,4,NA,NA
"13497","herzowh01",1963,1,"DET","AL",52,53,5,8,2,1,0,7,0,0,11,17,3,1,0,1,0
"13498","rignejo01",1947,1,"CHA","AL",11,14,0,0,0,0,0,0,0,0,0,3,NA,0,1,NA,1
"13499","todtph01",1929,1,"BOS","AL",153,534,49,140,38,10,4,64,6,7,31,28,NA,2,25,NA,NA
"13500","mantife01",1964,1,"BOS","AL",133,425,69,123,20,1,30,64,0,1,41,46,1,4,0,0,12
"13501","knottjo01",1907,1,"BSN","NL",3,8,0,0,0,0,0,0,0,NA,1,NA,NA,0,1,NA,NA
"13502","smithha03",1906,1,"PIT","NL",1,1,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA
"13503","sperrst01",1936,1,"PHI","NL",20,37,2,5,3,0,0,4,0,NA,3,5,NA,0,1,NA,1
"13504","dickepa01",1966,1,"CLE","AL",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13505","amorosa01",1954,1,"BRO","NL",79,263,44,72,18,6,9,34,1,4,31,24,NA,1,3,0,4
"13506","colbecr01",1992,1,"SFN","NL",49,126,10,29,5,2,1,16,1,0,9,22,0,0,2,2,8
"13507","greggto01",1995,1,"FLO","NL",72,156,20,37,5,0,6,20,3,1,16,33,1,2,0,2,3
"13508","mccormi03",1968,1,"SFN","NL",38,58,4,6,0,1,1,6,0,0,6,25,0,1,5,2,0
"13509","riceha02",1953,2,"PIT","NL",78,286,39,89,16,1,4,42,0,1,17,22,NA,0,2,NA,5
"13510","brownto02",1953,1,"CHN","NL",65,138,19,27,7,1,2,13,1,0,13,17,NA,3,0,NA,9
"13511","hunnebi01",1929,1,"CHA","AL",47,127,13,23,5,0,0,9,5,2,7,3,NA,0,1,NA,NA
"13512","amesre01",1918,1,"SLN","NL",27,64,1,10,1,0,0,4,1,NA,7,14,NA,0,4,NA,NA
"13513","lynchje01",1954,1,"PIT","NL",98,284,27,68,4,5,8,36,2,2,20,43,NA,1,1,2,9
"13514","abnersh01",1990,1,"SDN","NL",91,184,17,45,9,0,1,15,2,3,9,28,1,2,2,1,3
"13515","jacobme01",1927,1,"BRO","NL",11,6,4,0,0,0,0,1,0,NA,0,1,NA,0,1,NA,NA
"13516","walketi01",1920,1,"PHA","AL",149,585,79,157,23,7,17,82,8,3,41,59,NA,4,18,NA,NA
"13517","donlimi01",1904,1,"CIN","NL",60,236,42,84,11,7,1,38,21,NA,18,NA,NA,2,6,NA,NA
"13518","howitda01",1990,1,"OAK","AL",14,22,3,3,0,1,0,1,0,0,3,12,0,0,0,0,0
"13519","shankha01",1970,1,"CAL","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13520","milleel01",1918,1,"NYA","AL",67,202,18,49,9,2,1,22,2,NA,19,17,NA,3,14,NA,NA
"13521","kempma01",2010,1,"LAN","NL",162,602,82,150,25,6,28,89,19,15,53,170,4,4,0,9,14
"13522","baxtemi01",2014,1,"LAN","NL",4,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
"13523","sallesl01",1912,1,"SLN","NL",48,103,9,14,2,1,0,0,0,NA,6,32,NA,1,2,NA,NA
"13524","aldrico01",2010,1,"LAA","AL",5,13,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0
"13525","minorda01",2004,1,"SFN","NL",24,58,8,14,2,0,0,6,0,0,12,18,0,4,0,0,2
"13526","mcdonbe01",1991,1,"BAL","AL",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13527","leonama01",1991,1,"SFN","NL",64,129,14,31,7,1,2,14,0,1,12,25,1,1,1,2,3
"13528","douglph01",1919,2,"NY1","NL",8,15,0,0,0,0,0,0,0,NA,0,2,NA,0,1,NA,NA
"13529","leibrch01",1981,1,"CIN","NL",7,8,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
"13530","lynchje01",1963,2,"PIT","NL",88,237,26,63,6,3,10,36,0,1,22,28,2,1,0,2,5
"13531","jacksza01",2009,1,"CLE","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13532","hughste01",1944,1,"BOS","AL",28,66,6,10,0,0,0,4,0,0,8,15,NA,0,10,NA,1
"13533","oliveda02",1997,1,"TEX","AL",32,2,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0
"13534","schaeje01",1992,1,"SEA","AL",65,70,5,8,2,0,1,3,0,1,2,10,0,0,6,0,2
"13535","bloodji01",1939,1,"WS1","AL",83,318,34,92,24,1,4,40,3,1,10,26,NA,1,5,NA,13
"13536","queveru01",2003,1,"MIL","NL",9,10,1,3,0,0,0,0,0,0,0,5,0,0,1,0,0
"13537","metzgro01",1975,1,"HOU","NL",127,450,54,102,7,9,2,26,4,5,41,39,10,0,15,4,6
"13538","eckstda01",2010,1,"SDN","NL",116,442,49,118,23,0,1,29,8,1,27,35,0,9,12,2,6
"13539","cressja01",2002,1,"MIN","AL",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13540","zeidero01",1918,1,"CHN","NL",82,251,31,56,3,2,0,26,16,NA,23,20,NA,0,14,NA,NA
"13541","alvarta01",1996,1,"MON","NL",11,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
"13542","patteda04",1997,1,"TEX","AL",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13543","mesnest01",1943,1,"CIN","NL",137,504,53,137,26,1,0,52,6,NA,26,20,NA,1,17,NA,14
"13544","dawsoan01",1992,1,"CHN","NL",143,542,60,150,27,2,22,90,6,2,30,70,8,4,0,6,13
"13545","donaljo01",1966,1,"KC1","AL",15,30,4,4,0,0,0,1,1,0,3,4,0,0,1,0,0
"13546","thomacl02",2008,1,"DET","AL",40,116,7,33,9,1,1,9,2,0,14,26,1,1,2,0,1
"13547","sheffga01",2000,1,"LAN","NL",141,501,105,163,24,3,43,109,4,6,101,71,7,4,0,6,13
"13548","critzhu01",1933,1,"NY1","NL",133,558,68,137,18,5,2,33,4,NA,23,24,NA,3,21,NA,11
"13549","littlde01",1978,1,"SFN","NL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13550","wardtu01",1999,2,"ARI","NL",10,23,6,8,1,0,2,7,0,0,2,6,0,0,0,1,0
"13551","squirmi01",1983,1,"CHA","AL",143,153,21,34,4,1,1,11,3,3,22,11,3,2,2,1,2
"13552","whitfte01",1986,1,"LAN","NL",19,14,0,1,0,0,0,0,0,0,5,2,2,0,0,0,1
"13553","poholto01",1950,1,"SLN","NL",5,2,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0
"13554","pennybr01",2000,1,"FLO","NL",24,45,2,5,0,0,0,2,0,0,0,17,0,0,1,0,0
"13555","jurgebi01",1939,1,"NY1","NL",138,543,84,155,21,11,6,63,3,NA,47,34,NA,6,15,NA,26
"13556","leevesa01",1909,1,"PIT","NL",19,24,2,4,0,0,0,1,0,NA,3,NA,NA,0,0,NA,NA
"13557","sotoma01",1985,1,"CIN","NL",37,83,3,11,0,1,0,4,0,0,1,24,0,0,6,0,1
"13558","felixha01",1902,1,"PHI","NL",16,37,3,5,0,0,0,2,0,NA,4,NA,NA,0,3,NA,NA
"13559","matsuhi01",2003,1,"NYA","AL",163,623,82,179,42,1,16,106,2,2,63,86,5,3,0,6,25
"13560","cliftfl01",1937,1,"DET","AL",15,43,4,5,1,0,0,2,3,0,7,10,NA,0,2,NA,NA
"13561","varshga01",1989,1,"CHN","NL",61,87,10,16,4,2,0,6,3,0,4,13,1,0,0,0,0
"13562","kobelke01",1980,1,"NYN","NL",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13563","maskrha01",1882,1,"LS2","AA",1,4,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"13564","mccorba01",1897,1,"CHN","NL",101,419,87,112,8,10,2,55,44,NA,33,NA,NA,2,4,NA,NA
"13565","gibsoki01",1985,1,"DET","AL",154,581,96,167,37,5,29,97,30,4,71,137,16,5,3,10,5
"13566","haleyra01",1916,2,"PHA","AL",34,108,8,25,5,0,0,4,0,NA,6,19,NA,1,0,NA,NA
"13567","nayloro01",1917,1,"PHA","AL",5,11,1,1,0,0,0,0,0,NA,1,6,NA,0,0,NA,NA
"13568","crawfpa01",1930,1,"NY1","NL",25,76,11,21,3,2,3,17,0,NA,7,2,NA,1,1,NA,NA
"13569","gracema01",1991,1,"CHN","NL",160,619,87,169,28,5,8,58,3,4,70,53,7,3,4,7,6
"13570","romered01",1988,1,"BOS","AL",31,75,3,18,3,0,0,5,0,0,3,8,0,1,2,2,4
"13571","whitnji01",1888,1,"WS8","NL",42,141,13,24,0,0,1,17,3,NA,7,20,NA,0,NA,NA,NA
